LOC_ID                          CLUSTER             P_VALUE             CLU_OBS             CLU_EXP             CLU_ODE             CLU_RR              CLU_POP             LOC_OBS             LOC_EXP             LOC_ODE             LOC_RR              LOC_POP             LOC_LAT             LOC_LONG            GINI_CLUST
251330                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.40                0                   0                   0.40                -6.720000           -38.638000          F 
220670                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.47                0                   0                   0.47                -6.973000           -42.672000          F 
220970                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.43                0                   0                   0.43                -7.251000           -42.543000          F 
220040                          6                   1e-17               761                 466.77              1.63                1.67                466.77              7                   2.54                2.76                2.76                2.54                -5.039000           -42.461000          F 
251680                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.62                1.61                1.61                0.62                -6.579000           -38.597000          F 
250220                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.17                6.05                6.05                0.17                -6.817000           -38.650000          F 
220155                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.26                0                   0                   0.26                -7.989000           -41.868000          F 
230250                          6                   1e-17               761                 466.77              1.63                1.67                466.77              6                   3.14                1.91                1.91                3.14                -7.493000           -38.985000          F 
230200                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.51                0.66                0.66                1.51                -7.177000           -38.782000          F 
250330                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.68                2.96                2.96                0.68                -6.927000           -38.674000          F 
230680                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.73                0                   0                   0.73                -5.658000           -38.620000          F 
250205                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.22                0                   0                   0.22                -6.452000           -38.551000          F 
220050                          6                   1e-17               761                 466.77              1.63                1.67                466.77              4                   1.07                3.74                3.74                1.07                -6.241000           -42.855000          F 
220330                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.86                0                   0                   0.86                -5.358000           -42.676000          F 
211090                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.77                0                   0                   0.77                -6.251000           -42.857000          F 
220240                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.73                2.73                2.73                0.73                -4.457000           -41.944000          F 
221039                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.19                5.29                5.29                0.19                -7.586000           -42.370000          F 
220675                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.33                0                   0                   0.33                -4.631000           -42.173000          F 
230465                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.91                2.20                2.20                0.91                -4.046000           -40.753000          F 
220325                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.27                3.72                3.72                0.27                -5.583000           -42.778000          F 
231230                          6                   1e-17               761                 466.77              1.63                1.67                466.77              5                   2.95                1.70                1.70                2.95                -4.049000           -40.865000          F 
261040                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   1.39                1.44                1.44                1.39                -8.091000           -39.578000          F 
241250                          6                   1e-17               761                 466.77              1.63                1.67                466.77              7                   1.46                4.81                4.81                1.46                -6.212000           -38.497000          F 
251203                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.24                0                   0                   0.24                -6.403000           -38.495000          F 
251207                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.28                0                   0                   0.28                -6.575000           -38.512000          F 
241475                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.27                0                   0                   0.27                -6.326000           -38.484000          F 
220730                          6                   1e-17               761                 466.77              1.63                1.67                466.77              3                   0.27                11.13               11.14               0.27                -7.778000           -42.256000          F 
220194                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.41                0                   0                   0.41                -4.487000           -42.074000          F 
261400                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.20                0.84                0.84                1.20                -7.933000           -39.296000          F 
220840                          6                   1e-17               761                 466.77              1.63                1.67                466.77              5                   4.05                1.23                1.23                4.05                -4.273000           -41.777000          F 
251365                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.17                0                   0                   0.17                -6.490000           -38.476000          F 
230990                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.42                0                   0                   0.42                -3.988000           -40.697000          F 
250370                          6                   1e-17               761                 466.77              1.63                1.67                466.77              9                   3.97                2.27                2.27                3.97                -6.890000           -38.562000          F 
230720                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.54                0                   0                   0.54                -7.686000           -39.016000          F 
231080                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.06                0.94                0.94                1.06                -6.045000           -38.461000          F 
240290                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.32                3.17                3.17                0.32                -6.260000           -38.444000          F 
260515                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.21                0.83                0.83                1.21                -8.447000           -40.771000          F 
230810                          6                   1e-17               761                 466.77              1.63                1.67                466.77              5                   3.03                1.65                1.65                3.03                -7.389000           -38.774000          F 
220965                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.35                2.82                2.82                0.35                -8.238000           -41.686000          F 
221010                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.24                0                   0                   0.24                -7.494000           -42.564000          F 
230310                          6                   1e-17               761                 466.77              1.63                1.67                466.77              3                   1.22                2.47                2.47                1.22                -3.951000           -40.473000          F 
220177                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.41                0                   0                   0.41                -4.411000           -42.086000          F 
231060                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.56                1.79                1.79                0.56                -7.829000           -39.077000          F 
220672                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.53                1.89                1.89                0.53                -5.346930           -42.814050          F 
251690                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.00                1.00                1.00                1.00                -6.518000           -38.412000          F 
250070                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   1.21                0                   0                   1.21                -6.729000           -38.449000          F 
230530                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   1.58                1.26                1.26                1.58                -3.923000           -40.889000          F 
240700                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.63                1.59                1.59                0.63                -6.414000           -38.389000          F 
230900                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.93                2.15                2.15                0.93                -3.909000           -40.747000          F 
230280                          6                   1e-17               761                 466.77              1.63                1.67                466.77              12                  4.82                2.49                2.49                4.82                -4.359000           -39.312000          F 
240320                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.46                4.35                4.35                0.46                -6.094000           -38.375000          F 
220795                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.27                3.67                3.67                0.27                -8.087000           -42.052000          F 
230490                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.74                0                   0                   0.74                -3.913000           -40.383000          F 
250960                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.30                0                   0                   0.30                -7.215000           -38.586000          F 
220987                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.38                2.65                2.65                0.38                -3.956000           -41.258000          F 
260020                          6                   1e-17               761                 466.77              1.63                1.67                466.77              3                   1.22                2.46                2.46                1.22                -8.515000           -41.005000          F 
230427                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.48                2.08                2.08                0.48                -6.032000           -38.349000          F 
220196                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.55                0                   0                   0.55                -4.131000           -41.782000          F 
251450                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.33                0.75                0.75                1.33                -7.121000           -38.502000          F 
240725                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.26                0                   0                   0.26                -6.406000           -38.324000          F 
241080                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.28                0                   0                   0.28                -6.263000           -38.316000          F 
220205                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.69                2.89                2.89                0.69                -4.476000           -42.309000          F 
220750                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.87                1.15                1.15                0.87                -5.978000           -43.063000          F 
231360                          6                   1e-17               761                 466.77              1.63                1.67                466.77              4                   2.13                1.88                1.88                2.13                -3.854000           -40.921000          F 
220550                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   2.46                0.81                0.81                2.46                -4.756000           -42.576000          F 
240330                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.37                2.72                2.72                0.37                -6.111000           -38.306000          F 
210150                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   1.21                0                   0                   1.21                -6.756000           -43.024000          F 
221100                          6                   1e-17               761                 466.77              1.63                1.67                466.77              89                  53.53               1.66                1.67                53.53               -5.089000           -42.802000          F 
220390                          6                   1e-17               761                 466.77              1.63                1.67                466.77              4                   3.74                1.07                1.07                3.74                -6.767000           -43.023000          F 
240860                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.28                3.57                3.57                0.28                -6.486000           -38.313000          F 
240040                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.22                4.60                4.60                0.22                -6.209000           -38.297000          F 
230526                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.88                1.14                1.14                0.88                -4.804000           -38.753000          F 
230533                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.83                0                   0                   0.83                -4.974000           -38.639000          F 
240600                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.39                2.54                2.54                0.39                -6.317000           -38.281000          F 
261520                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.64                3.12                3.12                0.64                -8.230000           -39.376000          F 
211220                          6                   1e-17               761                 466.77              1.63                1.67                466.77              9                   10.31               0.87                0.87                10.31               -5.094000           -42.837000          F 
230600                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.95                1.06                1.06                0.95                -5.812000           -38.306000          F 
220556                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.30                0                   0                   0.30                -8.478000           -41.527000          F 
230650                          6                   1e-17               761                 466.77              1.63                1.67                466.77              5                   1.31                3.81                3.81                1.31                -4.564000           -38.922000          F 
250915                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.42                2.37                2.37                0.42                -6.842000           -38.347000          F 
261610                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.59                0                   0                   0.59                -7.926000           -38.972000          F 
261220                          6                   1e-17               761                 466.77              1.63                1.67                466.77              3                   3.74                0.80                0.80                3.74                -8.067000           -39.120000          F 
250240                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.72                0                   0                   0.72                -7.313000           -38.515000          F 
230140                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.75                1.33                1.33                0.75                -4.418000           -39.045000          F 
221090                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.29                0                   0                   0.29                -7.866000           -42.491000          F 
220793                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.15                0                   0                   0.15                -8.068000           -42.285000          F 
251720                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.36                0                   0                   0.36                -6.507000           -38.256000          F 
220211                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.32                6.31                6.31                0.32                -8.376000           -41.836000          F 
210780                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   2.10                0.48                0.48                2.10                -5.682000           -43.093000          F 
230435                          6                   1e-17               761                 466.77              1.63                1.67                466.77              5                   1.55                3.22                3.22                1.55                -3.798000           -40.261000          F 
241050                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.34                5.89                5.89                0.34                -6.195000           -38.226000          F 
230450                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.88                2.27                2.27                0.88                -3.760000           -40.816000          F 
251000                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.48                0                   0                   0.48                -6.916000           -38.325000          F 
240940                          6                   1e-17               761                 466.77              1.63                1.67                466.77              4                   2.01                1.99                1.99                2.01                -6.111000           -38.209000          F 
220865                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.59                0                   0                   0.59                -8.579000           -41.419000          F 
250410                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.18                0                   0                   0.18                -7.039000           -38.344000          F 
230300                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.42                0.70                0.70                1.42                -4.232000           -39.193000          F 
231335                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.20                0.83                0.83                1.20                -3.989000           -39.581000          F 
230460                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.48                2.09                2.09                0.48                -4.053000           -39.454000          F 
231123                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.43                0                   0                   0.43                -5.668000           -38.251000          F 
220887                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.28                0                   0                   0.28                -7.691000           -42.713000          F 
230290                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   1.13                1.78                1.78                1.13                -4.470000           -38.901000          F 
231340                          6                   1e-17               761                 466.77              1.63                1.67                466.77              11                  4.68                2.35                2.35                4.68                -3.732000           -40.992000          F 
220830                          6                   1e-17               761                 466.77              1.63                1.67                466.77              6                   1.85                3.25                3.25                1.85                -3.928000           -41.709000          F 
230070                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   1.14                1.76                1.76                1.14                -5.521000           -38.272000          F 
251620                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   4.46                0.45                0.45                4.46                -6.761000           -38.231000          F 
241410                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.72                0                   0                   0.72                -6.465000           -38.180000          F 
240730                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.55                3.65                3.65                0.55                -6.294000           -38.167000          F 
251570                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.19                10.53               10.53               0.19                -7.215000           -38.370000          F 
250840                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.18                0                   0                   0.18                -6.516000           -38.180000          F 
220120                          6                   1e-17               761                 466.77              1.63                1.67                466.77              3                   2.91                1.03                1.03                2.91                -4.247000           -42.296000          F 
261350                          6                   1e-17               761                 466.77              1.63                1.67                466.77              6                   2.17                2.76                2.76                2.17                -7.861000           -38.760000          F 
220245                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.26                0                   0                   0.26                -8.490000           -41.820000          F 
241190                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.29                0                   0                   0.29                -5.975000           -38.152000          F 
230910                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.68                0                   0                   0.68                -4.306000           -38.996000          F 
251335                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.24                0                   0                   0.24                -7.621000           -38.554000          F 
250440                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   1.24                0                   0                   1.24                -7.562000           -38.509000          F 
230870                          6                   1e-17               761                 466.77              1.63                1.67                466.77              4                   4.15                0.96                0.96                4.15                -5.107000           -38.373000          F 
231040                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.79                1.26                1.26                0.79                -4.097000           -39.239000          F 
220555                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.53                3.75                3.75                0.53                -4.516000           -42.625000          F 
240390                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.20                0                   0                   0.20                -6.078000           -38.119000          F 
231290                          6                   1e-17               761                 466.77              1.63                1.67                466.77              23                  13.13               1.75                1.75                13.13               -3.674000           -40.239000          F 
231250                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.54                1.86                1.86                0.54                -5.271000           -38.274000          F 
220150                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.71                0.58                0.58                1.71                -4.024000           -42.078000          F 
210660                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.95                0.51                0.51                1.95                -5.519000           -43.199000          F 
230090                          6                   1e-17               761                 466.77              1.63                1.67                466.77              3                   0.96                3.12                3.12                0.96                -3.949000           -39.432000          F 
251430                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.41                0                   0                   0.41                -7.249000           -38.301000          F 
220272                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.40                0                   0                   0.40                -3.729000           -41.449000          F 
230210                          6                   1e-17               761                 466.77              1.63                1.67                466.77              6                   2.20                2.72                2.72                2.20                -4.329000           -38.885000          F 
250660                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.40                2.51                2.51                0.40                -7.501000           -38.405000          F 
251398                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.23                0                   0                   0.23                -6.619000           -38.094000          F 
251420                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.49                2.03                2.03                0.49                -6.941000           -38.162000          F 
230510                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.34                0                   0                   0.34                -4.263000           -38.933000          F 
230120                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   1.72                0                   0                   1.72                -4.371000           -38.814000          F 
230050                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.76                1.31                1.31                0.76                -3.589000           -40.546000          F 
230610                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   1.51                0.66                0.66                1.51                -3.746000           -39.783000          F 
251320                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.45                4.41                4.41                0.45                -6.533000           -38.062000          F 
241000                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.26                3.91                3.91                0.26                -6.269000           -38.043000          F 
260980                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.90                0                   0                   0.90                -8.620000           -39.602000          F 
221000                          6                   1e-17               761                 466.77              1.63                1.67                466.77              5                   1.27                3.95                3.95                1.27                -8.358000           -42.247000          F 
241380                          6                   1e-17               761                 466.77              1.63                1.67                466.77              0                   0.17                0                   0                   0.17                -5.930000           -38.045000          F 
250077                          6                   1e-17               761                 466.77              1.63                1.67                466.77              1                   0.55                1.83                1.83                0.55                -6.784000           -38.087000          F 
241100                          6                   1e-17               761                 466.77              1.63                1.67                466.77              2                   0.29                6.96                6.96                0.29                -5.788000           -38.060000          F 
