cod_mun;ESPACIAL_CLUSTER;ESPACIAL_P_VALUE;ESPACIAL_CLU_OBS;ESPACIAL_CLU_EXP;ESPACIAL_CLU_ODE;ESPACIAL_CLU_RR;ESPACIAL_CLU_POP;ESPACIAL_LOC_OBS;ESPACIAL_LOC_EXP;ESPACIAL_LOC_ODE;ESPACIAL_LOC_RR;ESPACIAL_LOC_POP;ESPACIAL_CLU_RISCO;ESPACIAL_DATA_REF
312640;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,2;4,91;4,91;0,2;Alto risco;2019
410240;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;2,07;1,45;1,45;2,07;Alto risco;2019
314720;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,5;1,33;1,33;1,5;Alto risco;2019
353080;5;1E-17;2630;2027,58;1,3;1,37;2027,58;8;6,33;1,26;1,26;6,33;Alto risco;2019
310825;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,71;0;0;0,71;Alto risco;2019
411340;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,27;0;0;0,27;Alto risco;2019
410280;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,04;1,92;1,92;1,04;Alto risco;2019
313100;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,43;0;0;0,43;Alto risco;2019
315170;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,2;0,84;0,84;1,2;Alto risco;2019
350450;5;1E-17;2630;2027,58;1,3;1,37;2027,58;11;6,04;1,82;1,82;6,04;Alto risco;2019
315880;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,34;2,9;2,9;0,34;Alto risco;2019
411180;5;1E-17;2630;2027,58;1,3;1,37;2027,58;7;2,57;2,72;2,72;2,57;Alto risco;2019
350380;5;1E-17;2630;2027,58;1,3;1,37;2027,58;6;3,6;1,66;1,66;3,6;Alto risco;2019
412130;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,27;3,7;3,7;0,27;Alto risco;2019
316940;5;1E-17;2630;2027,58;1,3;1,37;2027,58;8;3,79;2,11;2,11;3,79;Alto risco;2019
316120;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,46;2,18;2,18;0,46;Alto risco;2019
314250;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,16;0;0;0,16;Alto risco;2019
350310;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,43;2,32;2,32;0,43;Alto risco;2019
171620;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,66;1,5;1,5;0,66;Alto risco;2019
412650;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,12;1,78;1,78;1,12;Alto risco;2019
311400;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,8;2,51;2,51;0,8;Alto risco;2019
313490;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,74;0,57;0,57;1,74;Alto risco;2019
411600;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,13;7,83;7,83;0,13;Alto risco;2019
412390;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,82;1,22;1,22;0,82;Alto risco;2019
412180;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,72;0;0;0,72;Alto risco;2019
311190;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,4;2,49;2,49;0,4;Alto risco;2019
310320;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,16;0;0;0,16;Alto risco;2019
352260;5;1E-17;2630;2027,58;1,3;1,37;2027,58;6;5,19;1,16;1,16;5,19;Alto risco;2019
313380;5;1E-17;2630;2027,58;1,3;1,37;2027,58;13;6,36;2,04;2,04;6,36;Alto risco;2019
355460;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,19;0;0;0,19;Alto risco;2019
353880;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,98;1,01;1,01;1,98;Alto risco;2019
311660;5;1E-17;2630;2027,58;1,3;1,37;2027,58;7;1,94;3,6;3,6;1,94;Alto risco;2019
352350;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,33;1,51;1,51;1,33;Alto risco;2019
521980;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,86;1,16;1,16;0,86;Alto risco;2019
351280;5;1E-17;2630;2027,58;1,3;1,37;2027,58;6;4,69;1,28;1,28;4,69;Alto risco;2019
231030;6;1E-17;761;466,77;1,63;1,67;466,77;5;2,03;2,47;2,47;2,03;Alto risco;2019
231126;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,35;2,22;2,22;1,35;Alto risco;2019
231330;6;1E-17;761;466,77;1,63;1,67;466,77;8;3,82;2,09;2,09;3,82;Alto risco;2019
220105;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,46;0;0;0,46;Alto risco;2019
230150;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,52;5,79;5,79;0,52;Alto risco;2019
220820;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,17;0,85;0,85;1,17;Alto risco;2019
230040;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,11;2,7;2,7;1,11;Alto risco;2019
230940;6;1E-17;761;466,77;1,63;1,67;466,77;2;1,9;1,05;1,05;1,9;Alto risco;2019
220810;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,79;3,8;3,8;0,79;Alto risco;2019
230360;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,4;0,72;0,72;1,4;Alto risco;2019
220025;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,52;5,81;5,81;0,52;Alto risco;2019
231190;6;1E-17;761;466,77;1,63;1,67;466,77;0;1,01;0;0;1,01;Alto risco;2019
220650;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,51;5,93;5,93;0,51;Alto risco;2019
221037;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,17;0;0;0,17;Alto risco;2019
220430;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,74;0;0;0,74;Alto risco;2019
221030;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,42;2,38;2,38;0,42;Alto risco;2019
220985;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,3;3,29;3,29;0,3;Alto risco;2019
220420;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,6;0;0;0,6;Alto risco;2019
230080;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,46;0;0;0,46;Alto risco;2019
230560;6;1E-17;761;466,77;1,63;1,67;466,77;2;1,74;1,15;1,15;1,74;Alto risco;2019
230270;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,71;1,76;1,76;1,71;Alto risco;2019
220559;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,33;3,03;3,03;0,33;Alto risco;2019
220940;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,41;0;0;0,41;Alto risco;2019
221040;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,14;2,62;2,62;1,14;Alto risco;2019
221160;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,2;0;0;0,2;Alto risco;2019
220180;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,31;0;0;0,31;Alto risco;2019
220213;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,39;0;0;0,39;Alto risco;2019
220202;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,54;1,85;1,85;0,54;Alto risco;2019
221020;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,43;2,3;2,3;0,43;Alto risco;2019
230410;6;1E-17;761;466,77;1,63;1,67;466,77;12;4,86;2,47;2,47;4,86;Alto risco;2019
231325;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,56;0;0;0,56;Alto risco;2019
220027;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,31;0;0;0,31;Alto risco;2019
230160;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,51;0,66;0,66;1,51;Alto risco;2019
221130;6;1E-17;761;466,77;1,63;1,67;466,77;6;1,33;4,52;4,52;1,33;Alto risco;2019
221093;6;1E-17;761;466,77;1,63;1,67;466,77;6;0,45;13,32;13,32;0,45;Alto risco;2019
220090;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,38;2,64;2,64;0,38;Alto risco;2019
231195;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,98;0;0;0,98;Alto risco;2019
231120;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,65;0;0;0,65;Alto risco;2019
220935;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,3;0;0;0,3;Alto risco;2019
220470;6;1E-17;761;466,77;1,63;1,67;466,77;4;0,98;4,09;4,09;0,98;Alto risco;2019
220209;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,37;2,7;2,7;0,37;Alto risco;2019
220415;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,2;5;5;0,2;Alto risco;2019
220435;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,35;0;0;0,35;Alto risco;2019
220800;6;1E-17;761;466,77;1,63;1,67;466,77;11;4,94;2,23;2,23;4,94;Alto risco;2019
230850;6;1E-17;761;466,77;1,63;1,67;466,77;4;2,83;1,41;1,41;2,83;Alto risco;2019
220720;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,44;2,25;2,25;0,44;Alto risco;2019
230130;6;1E-17;761;466,77;1,63;1,67;466,77;5;1,31;3,81;3,82;1,31;Alto risco;2019
220157;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,24;4,21;4,21;0,24;Alto risco;2019
230740;6;1E-17;761;466,77;1,63;1,67;466,77;4;1,59;2,51;2,51;1,59;Alto risco;2019
220340;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,45;6,63;6,63;0,45;Alto risco;2019
220480;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,63;1,58;1,58;0,63;Alto risco;2019
220520;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,18;2,54;2,54;1,18;Alto risco;2019
231050;6;1E-17;761;466,77;1,63;1,67;466,77;3;2,79;1,08;1,08;2,79;Alto risco;2019
220595;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,5;0;0;0,5;Alto risco;2019
220260;6;1E-17;761;466,77;1,63;1,67;466,77;2;1,23;1,62;1,62;1,23;Alto risco;2019
230330;6;1E-17;761;466,77;1,63;1,67;466,77;4;1,26;3,17;3,17;1,26;Alto risco;2019
230060;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,48;2,09;2,09;0,48;Alto risco;2019
230030;6;1E-17;761;466,77;1,63;1,67;466,77;5;3,6;1,39;1,39;3,6;Alto risco;2019
220690;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,44;0;0;0,44;Alto risco;2019
230565;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,76;2,63;2,63;0,76;Alto risco;2019
220915;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,25;3,96;3,96;0,25;Alto risco;2019
220605;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,42;0;0;0,42;Alto risco;2019
230430;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,24;0,8;0,8;1,24;Alto risco;2019
231090;6;1E-17;761;466,77;1,63;1,67;466,77;0;1,16;0;0;1,16;Alto risco;2019
230920;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,96;3,14;3,14;0,96;Alto risco;2019
220755;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,27;0;0;0,27;Alto risco;2019
231210;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,09;2,75;2,75;1,09;Alto risco;2019
260110;6;1E-17;761;466,77;1,63;1,67;466,77;7;5,02;1,4;1,4;5,02;Alto risco;2019
220990;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,39;5,11;5,11;0,39;Alto risco;2019
221070;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,89;3,39;3,39;0,89;Alto risco;2019
230550;6;1E-17;761;466,77;1,63;1,67;466,77;14;6,5;2,15;2,16;6,5;Alto risco;2019
220995;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,29;0;0;0,29;Alto risco;2019
231320;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,7;0,59;0,59;1,7;Alto risco;2019
220350;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,96;3,13;3,13;0,96;Alto risco;2019
220960;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,2;5,05;5,05;0,2;Alto risco;2019
220117;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,25;0;0;0,25;Alto risco;2019
220910;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,41;2,45;2,45;0,41;Alto risco;2019
220551;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,34;0;0;0,34;Alto risco;2019
230240;6;1E-17;761;466,77;1,63;1,67;466,77;5;3,52;1,42;1,42;3,52;Alto risco;2019
230426;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,64;4,7;4,7;0,64;Alto risco;2019
231270;6;1E-17;761;466,77;1,63;1,67;466,77;2;1,68;1,19;1,19;1,68;Alto risco;2019
220500;6;1E-17;761;466,77;1,63;1,67;466,77;4;0,79;5,06;5,06;0,79;Alto risco;2019
230125;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,71;1,41;1,41;0,71;Alto risco;2019
231135;6;1E-17;761;466,77;1,63;1,67;466,77;2;1,1;1,82;1,82;1,1;Alto risco;2019
231100;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,78;3,84;3,84;0,78;Alto risco;2019
231400;6;1E-17;761;466,77;1,63;1,67;466,77;4;2,63;1,52;1,52;2,63;Alto risco;2019
230930;6;1E-17;761;466,77;1,63;1,67;466,77;3;2,09;1,44;1,44;2,09;Alto risco;2019
221038;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,16;0;0;0,16;Alto risco;2019
260730;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,79;1,68;1,68;1,79;Alto risco;2019
220695;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,2;4,96;4,96;0,2;Alto risco;2019
220255;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,32;6,2;6,2;0,32;Alto risco;2019
230860;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,11;2,7;2,7;1,11;Alto risco;2019
220777;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,43;0;0;0,43;Alto risco;2019
220400;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,34;2,9;2,9;0,34;Alto risco;2019
221140;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,28;0;0;0,28;Alto risco;2019
221170;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,29;0;0;0,29;Alto risco;2019
230835;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,88;1,14;1,14;0,88;Alto risco;2019
221150;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,2;0;0;0,2;Alto risco;2019
220860;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,2;14,74;14,74;0,2;Alto risco;2019
261560;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,79;0,56;0,56;1,79;Alto risco;2019
230480;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,3;3,29;3,29;0,3;Alto risco;2019
260530;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,92;1,56;1,56;1,92;Alto risco;2019
221097;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,17;0;0;0,17;Alto risco;2019
230320;6;1E-17;761;466,77;1,63;1,67;466,77;0;1,66;0;0;1,66;Alto risco;2019
220327;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,32;0;0;0,32;Alto risco;2019
230420;6;1E-17;761;466,77;1,63;1,67;466,77;11;8,18;1,34;1,34;8,18;Alto risco;2019
230365;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,67;2,97;2,97;0,67;Alto risco;2019
220700;6;1E-17;761;466,77;1,63;1,67;466,77;3;2,27;1,32;1,32;2,27;Alto risco;2019
221065;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,66;0;0;0,66;Alto risco;2019
220385;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,17;11,47;11,48;0,17;Alto risco;2019
230590;6;1E-17;761;466,77;1,63;1,67;466,77;2;2,43;0,82;0,82;2,43;Alto risco;2019
230380;6;1E-17;761;466,77;1,63;1,67;466,77;6;1,67;3,59;3,59;1,67;Alto risco;2019
220937;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,34;2,98;2,98;0,34;Alto risco;2019
220635;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,43;4,69;4,69;0,43;Alto risco;2019
230730;6;1E-17;761;466,77;1,63;1,67;466,77;31;16,64;1,86;1,87;16,64;Alto risco;2019
220950;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,25;0;0;0,25;Alto risco;2019
231140;6;1E-17;761;466,77;1,63;1,67;466,77;7;5,14;1,36;1,36;5,14;Alto risco;2019
260200;6;1E-17;761;466,77;1,63;1,67;466,77;6;2,31;2,6;2,6;2,31;Alto risco;2019
231300;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,22;0,82;0,82;1,22;Alto risco;2019
230763;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,24;0,8;0,8;1,24;Alto risco;2019
230190;6;1E-17;761;466,77;1,63;1,67;466,77;7;3,74;1,87;1,87;3,74;Alto risco;2019
230950;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,4;0,71;0,71;1,4;Alto risco;2019
220775;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,27;3,76;3,76;0,27;Alto risco;2019
220207;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,23;4,4;4,4;0,23;Alto risco;2019
260990;6;1E-17;761;466,77;1,63;1,67;466,77;5;4,13;1,21;1,21;4,13;Alto risco;2019
220030;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,94;2,13;2,13;0,94;Alto risco;2019
220277;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,49;0;0;0,49;Alto risco;2019
230750;6;1E-17;761;466,77;1,63;1,67;466,77;2;2,1;0,95;0,95;2,1;Alto risco;2019
220515;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,38;2,63;2,63;0,38;Alto risco;2019
220490;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,54;0;0;0,54;Alto risco;2019
261430;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,7;1,42;1,42;0,7;Alto risco;2019
230520;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,31;0,76;0,76;1,31;Alto risco;2019
220160;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,69;2,91;2,91;0,69;Alto risco;2019
220527;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,33;0;0;0,33;Alto risco;2019
230423;6;1E-17;761;466,77;1,63;1,67;466,77;0;1,15;0;0;1,15;Alto risco;2019
230540;6;1E-17;761;466,77;1,63;1,67;466,77;4;4,32;0,93;0,93;4,32;Alto risco;2019
260630;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,48;0;0;0,48;Alto risco;2019
220140;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,43;2,31;2,31;0,43;Alto risco;2019
230840;6;1E-17;761;466,77;1,63;1,67;466,77;5;2,19;2,29;2,29;2,19;Alto risco;2019
230170;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,63;1,84;1,84;1,63;Alto risco;2019
220460;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,25;0;0;0,25;Alto risco;2019
220210;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,35;0;0;0,35;Alto risco;2019
220273;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,26;0;0;0,26;Alto risco;2019
220100;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,3;3,38;3,38;0,3;Alto risco;2019
230580;6;1E-17;761;466,77;1,63;1,67;466,77;4;2,71;1,48;1,48;2,71;Alto risco;2019
220280;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,32;3,15;3,15;0,32;Alto risco;2019
220710;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,15;0;0;0,15;Alto risco;2019
220525;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,29;0;0;0,29;Alto risco;2019
220173;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,39;5,18;5,18;0,39;Alto risco;2019
220790;6;1E-17;761;466,77;1,63;1,67;466,77;2;2,45;0,82;0,82;2,45;Alto risco;2019
220779;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,25;0;0;0,25;Alto risco;2019
230710;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,66;1,8;1,8;1,66;Alto risco;2019
261255;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,89;1,12;1,12;0,89;Alto risco;2019
231220;6;1E-17;761;466,77;1,63;1,67;466,77;6;2,85;2,11;2,11;2,85;Alto risco;2019
220554;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,18;0;0;0,18;Alto risco;2019
220020;6;1E-17;761;466,77;1,63;1,67;466,77;2;1,05;1,9;1,9;1,05;Alto risco;2019
231095;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,72;0;0;0,72;Alto risco;2019
230185;6;1E-17;761;466,77;1,63;1,67;466,77;0;1,13;0;0;1,13;Alto risco;2019
220880;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,11;0,9;0,9;1,11;Alto risco;2019
220780;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,25;2,41;2,41;1,25;Alto risco;2019
230660;6;1E-17;761;466,77;1,63;1,67;466,77;2;1,33;1,5;1,5;1,33;Alto risco;2019
230010;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,73;4,12;4,12;0,73;Alto risco;2019
220010;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,32;0;0;0,32;Alto risco;2019
230670;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,23;2,45;2,45;1,23;Alto risco;2019
220980;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,31;0;0;0,31;Alto risco;2019
220640;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,68;2,93;2,93;0,68;Alto risco;2019
220945;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,13;0;0;0,13;Alto risco;2019
220220;6;1E-17;761;466,77;1,63;1,67;466,77;4;3,02;1,32;1,33;3,02;Alto risco;2019
231395;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,19;0,84;0,84;1,19;Alto risco;2019
220410;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,28;0;0;0,28;Alto risco;2019
231370;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,51;0;0;0,51;Alto risco;2019
220557;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,42;2,41;2,41;0,42;Alto risco;2019
230180;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,42;0;0;0,42;Alto risco;2019
221050;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,89;0;0;0,89;Alto risco;2019
220060;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,44;2,29;2,29;0,44;Alto risco;2019
221080;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,83;0;0;0,83;Alto risco;2019
220342;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,27;0;0;0,27;Alto risco;2019
220005;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,46;2,16;2,16;0,46;Alto risco;2019
230500;6;1E-17;761;466,77;1,63;1,67;466,77;1;2,53;0,39;0,39;2,53;Alto risco;2019
230570;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,81;0;0;0,81;Alto risco;2019
231110;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,93;2,15;2,15;0,93;Alto risco;2019
230830;6;1E-17;761;466,77;1,63;1,67;466,77;3;1,75;1,72;1,72;1,75;Alto risco;2019
230340;6;1E-17;761;466,77;1,63;1,67;466,77;2;1,11;1,8;1,8;1,11;Alto risco;2019
261245;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,93;2,15;2,15;0,93;Alto risco;2019
230393;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,85;0;0;0,85;Alto risco;2019
231170;6;1E-17;761;466,77;1,63;1,67;466,77;0;1,19;0;0;1,19;Alto risco;2019
231130;6;1E-17;761;466,77;1,63;1,67;466,77;7;5,5;1,27;1,27;5,5;Alto risco;2019
230690;6;1E-17;761;466,77;1,63;1,67;466,77;4;2,23;1,79;1,79;2,23;Alto risco;2019
220271;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,31;3,2;3,2;0,31;Alto risco;2019
260430;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,73;0;0;0,73;Alto risco;2019
220558;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,26;0;0;0,26;Alto risco;2019
220630;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,076;13,11;13,11;0,076;Alto risco;2019
251330;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,4;0;0;0,4;Alto risco;2019
220670;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,47;0;0;0,47;Alto risco;2019
220970;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,43;0;0;0,43;Alto risco;2019
220040;6;1E-17;761;466,77;1,63;1,67;466,77;7;2,54;2,76;2,76;2,54;Alto risco;2019
251680;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,62;1,61;1,61;0,62;Alto risco;2019
250220;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,17;6,05;6,05;0,17;Alto risco;2019
220155;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,26;0;0;0,26;Alto risco;2019
230250;6;1E-17;761;466,77;1,63;1,67;466,77;6;3,14;1,91;1,91;3,14;Alto risco;2019
230200;6;1E-17;761;466,77;1,63;1,67;466,77;1;1,51;0,66;0,66;1,51;Alto risco;2019
250330;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,68;2,96;2,96;0,68;Alto risco;2019
230680;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,73;0;0;0,73;Alto risco;2019
250205;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,22;0;0;0,22;Alto risco;2019
220050;6;1E-17;761;466,77;1,63;1,67;466,77;4;1,07;3,74;3,74;1,07;Alto risco;2019
220330;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,86;0;0;0,86;Alto risco;2019
211090;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,77;0;0;0,77;Alto risco;2019
220240;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,73;2,73;2,73;0,73;Alto risco;2019
221039;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,19;5,29;5,29;0,19;Alto risco;2019
220675;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,33;0;0;0,33;Alto risco;2019
230465;6;1E-17;761;466,77;1,63;1,67;466,77;2;0,91;2,2;2,2;0,91;Alto risco;2019
220325;6;1E-17;761;466,77;1,63;1,67;466,77;1;0,27;3,72;3,72;0,27;Alto risco;2019
231230;6;1E-17;761;466,77;1,63;1,67;466,77;5;2,95;1,7;1,7;2,95;Alto risco;2019
261040;6;1E-17;761;466,77;1,63;1,67;466,77;2;1,39;1,44;1,44;1,39;Alto risco;2019
241250;6;1E-17;761;466,77;1,63;1,67;466,77;7;1,46;4,81;4,81;1,46;Alto risco;2019
251203;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,24;0;0;0,24;Alto risco;2019
251207;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,28;0;0;0,28;Alto risco;2019
241475;6;1E-17;761;466,77;1,63;1,67;466,77;0;0,27;0;0;0,27;Alto risco;2019
220730;6;1E-17;761;466,77;1,63;1,67;466,77;3;0,27;11,13;11,14;0,27;Alto risco;2019
