LATITUDE,LONGITUDE,TAXA_HABITANTE
-29.951,-51.094,1.22
-27.77,-51.66,3.31
-28.288,-54.638,2.58
-27.274,-53.432,2.15
-30.851,-51.812,1.34
-29.048,-50.145,2.07
-28.795,-51.093,6.45
-27.989,-54.839,4.28
-27.716,-52.628,3.23
-29.679,-51.053,1.52
-27.675,-53.803,2.97
-28.886,-52.999,3.96
-29.669,-52.789,2.86
-27.952,-54.752,2.14
-31.558,-53.673,3.31
-29.366,-50.816,1.8
-31.395,-52.676,2.77
-29.918,-51.184,0.92
-29.323,-52.234,5.94
-28.128,-51.395,4.19
-29.761,-50.03,1.57
-31.763,-52.484,1.37
-30.145,-50.515,2.02
-29.7,-51.325,1.21
-29.269,-51.989,0.78
-28.284,-52.786,1.06
-29.79,-50.435,0.66
-29.298,-51.504,1.56
-27.718,-51.914,4.22
-28.561,-51.978,2.83
-28.269,-51.69,1.81
-28.25,-54.012,1.78
-29.168,-51.179,1.57
-31.856,-52.813,2.28
-29.654,-52.934,2.1
-27.606,-53.167,4.55
-30.59,-51.739,0.63
-28.149,-54.738,2.35
-28.055,-53.068,1.34
-29.955,-51.625,0.7
-27.952,-52.015,0.81
-27.923,-53.941,1.12
-33.691,-53.457,3.12
-30.758,-51.978,0.83
-30.161,-50.234,1.86
-28.344,-51.876,2.48
-28.524,-52.994,3.44
-28.208,-53.487,1.16
-27.735,-52.992,3.61
-29.178,-52.093,2.7
-28.119,-52.783,1.84
-27.716,-53.701,3.19
-29.273,-51.687,4.07
-28.994,-51.696,3.07
-28.127,-52.296,1.57
-27.5,-54.101,4.4
-31.003,-52.05,1.67
-27.454,-53.246,9.59
-28.639,-53.606,2.05
-27.668,-52.649,8.79
-29.513,-51.985,1.83
-28.388,-51.848,5.79
-27.265,-53.861,5.96
-28.213,-55.068,1.22
-29.706,-54.208,4.56
-29.58,-51.085,1.23
-28.984,-51.836,4.88
-30.704,-52.108,2.25
-29.369,-49.85,3
-30.983,-54.673,1.24
-29.622,-53.357,0.42
-27.506,-54.361,2.75
-29.086,-51.992,2.01
-30.084,-51.616,1.27
-29.236,-51.87,1.54
-30.544,-52.522,3.57
-27.708,-52.913,2.74
-28.36,-54.268,3.42
-27.855,-52.302,2.83
-27.634,-52.274,1.76
-28.499,-52.573,0.49
-32.024,-53.396,3.7
-27.391,-52.571,2.29
-27.549,-53.504,1.99
-27.355,-53.992,3.78
-28.725,-52.85,1.52
-27.911,-52.26,3.27
-29.648,-51.174,0.89
-29.861,-51.179,0.74
-29.502,-51.966,1.47
-29.177,-53.159,4.84
-28.881,-51.698,1.11
-29.225,-51.348,1.34
-29.575,-53.445,2.28
-29.589,-51.825,1.92
-29.451,-51.306,0.61
-29.029,-51.182,0.85
-27.861,-52.084,3.59
-28.983,-52.346,2.61
-30,-53.499,1.32
-29.382,-52.091,9.96
-28.797,-53.223,2.16
-27.359,-53.394,1.01
-29.256,-51.534,2.53
-28.184,-55.639,2.6
-27.584,-52.094,2.73
-29.905,-51.76,1.36
-28.43,-52.036,2.24
-27.89,-52.228,4.21
-28.028,-54.35,1.05
-29.881,-50.767,3.17
-29.379,-50.874,0.81
-27.444,-52.918,1.5
-29.268,-52.579,3.5
-29.944,-50.992,0.78
-30.114,-51.325,1.02
-28.846,-51.89,1.94
-28.141,-54.558,3.31
-29.548,-51.426,0.86
-29.407,-52.653,3.83
-27.626,-54.308,2.58
-31.404,-53.869,1.74
-27.563,-53.974,4.87
-29.419,-53.135,1.54
-28.37,-51.636,1.26
-28.624,-52.511,0.89
-28.628,-53.09,3.31
-29.574,-50.79,1.75
-28.388,-53.915,1.41
-28.927,-52.124,1.66
-29.975,-50.128,1.1
-29.355,-51.777,1.84
-27.833,-54.188,1.73
-28.82,-51.279,2.33
-27.194,-53.251,2.7
-29.61,-53.765,1.45
-28.78,-52.172,4.46
-29.125,-56.553,1.25
-29.489,-50.105,2.64
-27.387,-52.453,2.54
-29.591,-51.161,1.25
-27.631,-53.277,3.12
-27.729,-52.535,2.99
-32.566,-53.376,1.97
-29.497,-54.69,3.7
-28.885,-50.358,1.2
-29.291,-54.224,2.78
-28.647,-54.122,3.34
-29.227,-53.682,2.46
-29.489,-53.014,3.46
-29.235,-52.796,3.06
-28.571,-52.858,4.7
-28.209,-51.526,2.7
-29.467,-51.961,2.83
-27.689,-53.182,1.13
-30.813,-53.895,0.61
-27.6,-53.073,2.4
-29.597,-51.209,3.41
-29.468,-51.201,2.96
-27.567,-51.668,2.85
-29.143,-56.065,2.32
-29.211,-49.935,5.46
-29.589,-55.483,1.9
-29.675,-50.207,2.18
-29.549,-51.554,0.75
-28.449,-52.2,2.24
-27.462,-51.906,2.44
-30.353,-51.583,0.33
-27.354,-52.147,1.97
-29.328,-52.093,4.41
-29.566,-54.46,0.95
-28.278,-52.192,3.07
-29.524,-52.129,2.5
-28.256,-54.616,1.45
-27.632,-51.803,0.73
-30.127,-52.048,3.15
-27.494,-53.686,3.8
-28.652,-52.07,2.61
-28.683,-50.783,2.8
-29.163,-51.632,2.23
-29.689,-51.461,1.43
-28.692,-52.692,2.3
-29.365,-49.935,4.25
-31.588,-52.633,3.65
-29.538,-51.081,2.35
-31.107,-50.921,1.8
-28.314,-51.182,0
-28.329,-51.768,1.58
-28.459,-52.821,2.53
-28.536,-52.464,1.82
-27.362,-52.771,1.39
-28.678,-52.166,3.3
-28.659,-51.745,1.67
-28.724,-51.705,2.51
-27.994,-52.979,8.88
-29.214,-52.028,1.22
-27.607,-54.107,2.96
-29.41,-54.829,0.79
-29.583,-50.902,1.02
-29.472,-53.469,1.95
-29.376,-51.114,1.8
-28.784,-51.61,1.79
-28.064,-53.697,1.63
-28.99,-51.408,5.23
-29.857,-51.274,0.15
-29.735,-52.948,0.94
-29.678,-51.131,1.38
-27.574,-54.505,2.22
-27.563,-53.182,1.45
-27.747,-53.055,1.85
-29.887,-50.27,1.23
-27.711,-51.761,2.01
-30.258,-50.51,1.48
-27.899,-53.314,1.36
-27.355,-53.555,1.74
-28.293,-53.502,0.83
-30.191,-52.374,3.67
-28.594,-51.786,2.53
-29.669,-53.149,3.37
-29.638,-51.398,1.27
-29.629,-50.835,1.54
-29.453,-52.961,2.43
-29.748,-52.275,3.82
-28.263,-52.407,2.07
-27.703,-52.421,4.67
-29.552,-51.733,2.73
-31.864,-52.823,1.24
-28.423,-53.656,0.75
-31.772,-52.343,1.21
-29.444,-51.136,3.79
-27.511,-53.215,3.26
-27.874,-51.17,0.75
-29.346,-53.307,0.29
-27.21,-53.612,2.74
-31.578,-53.381,2.21
-28.045,-55.199,6.45
-31.448,-53.104,2.09
-27.329,-53.059,5.19
-29.45,-51.671,5.43
-28.059,-52.677,1.49
-27.654,-52.488,3.89
-29.702,-51.242,2.14
-30.033,-51.23,1.11
-27.856,-55.016,3.17
-27.575,-54.668,1.5
-27.906,-55.138,2.92
-29.519,-51.178,0.31
-29.244,-52.312,2.76
-29.002,-52.154,1.46
-30.388,-56.451,1.54
-27.821,-52.439,5.62
-29.353,-54.072,1.55
-28.742,-53.095,2.69
-27.664,-53.638,1.08
-29.111,-52.072,1.27
-29.813,-53.375,1.34
-27.3,-52.841,8.73
-32.035,-52.099,1.33
-29.99,-52.378,1.09
-29.641,-50.453,0.57
-29.284,-51.868,4.04
-27.471,-53.169,3.31
-28.258,-54.818,1.37
-29.651,-50.576,1.45
-27.767,-52.802,1.19
-27.828,-52.91,1.26
-28.131,-55.026,1.15
-30.258,-54.914,1.62
-27.707,-53.136,3.04
-28.393,-53.095,0
-29.088,-53.213,1.5
-29.438,-51.511,1.43
-27.95,-51.807,2.37
-28.358,-53.247,1.9
-29.469,-52.088,0.69
-29.718,-52.426,2.73
-29.684,-53.807,1.33
-29.498,-50.993,1.37
-30.872,-53.115,1.99
-30.891,-55.533,1.48
-27.871,-54.481,1.24
-29.169,-51.735,2.4
-33.519,-53.368,1.6
-29.192,-54.867,2.24
-28.299,-54.263,2.02
-28.497,-52.025,5.62
-29.818,-50.52,1.73
-28.511,-55.228,6.11
-28.396,-52.691,10.18
-27.851,-53.777,2.32
-27.824,-54.663,5.04
-27.908,-51.645,2.61
-28.661,-56.004,1.67
-28.531,-51.888,5.86
-29.55,-55.131,1.38
-29.448,-50.584,1.48
-30.336,-54.32,1.82
-29.959,-51.722,1.98
-27.82,-51.828,3.19
-29.614,-53.446,1.25
-28.499,-51.703,1.49
-27.78,-53.122,1.49
-29.044,-52.296,1.46
-29.528,-51.251,0.57
-27.725,-54.129,0.7
-32.015,-52.042,1.19
-27.769,-51.594,1.05
-29.531,-51.482,1.55
-28.748,-50.066,1.47
-29.76,-51.147,1.01
-31.365,-51.978,2.04
-28.408,-54.961,1.84
-28.971,-51.068,3.02
-27.707,-53.969,1.65
-29.538,-53.855,4.36
-28.563,-54.554,0.86
-28.183,-55.267,0.73
-28.021,-54.936,5.6
-29.421,-51.513,2.38
-28.124,-54.887,4.07
-29.621,-54.179,4.74
-29.587,-51.376,1.36
-30.161,-53.565,2.6
-27.558,-52.524,0
-29.047,-51.765,1.98
-27.787,-53.937,0.83
-29.369,-51.377,0.93
-29.692,-54.679,2.95
-29.638,-51.007,1.39
-29.839,-51.144,1.19
-27.944,-52.923,2.13
-27.478,-53.403,2.67
-27.635,-53.946,4.58
-29.269,-53.012,1.04
-28.629,-52.953,2.39
-30.611,-51.579,1.47
-28.712,-51.935,1.02
-29.383,-52.269,9.26
-27.98,-52.26,1.64
-30.46,-51.603,1.9
-28.131,-54.463,1.24
-29.642,-53.586,1.02
-29.539,-52.522,3.82
-29.421,-53.029,4.69
-28.818,-52.51,2
-29.643,-51.682,1.37
-28.068,-52.014,3.38
-28.626,-52.87,2.29
-30.673,-51.396,1.4
-29.651,-50.781,1.18
-29.8,-51.864,3.12
-27.4,-53.467,1.76
-31.287,-51.094,2.88
-27.371,-53.758,4.22
-29.585,-50.071,1.79
-29.448,-51.806,2.87
-28.579,-52.599,5.69
-27.398,-54.084,4.03
-29.478,-54.228,6.44
-29.335,-49.727,2
-29.985,-50.134,2.29
-29.294,-52.055,6.59
-27.499,-52.147,2.48
-29.456,-49.924,2.84
-29.517,-50.778,1.84
-27.773,-54.24,3.39
-29.537,-50.064,2.65
-27.615,-52.841,4.66
-27.456,-53.932,3.85
-27.522,-52.894,2.15
-29.943,-51.718,1.55
-27.657,-54.44,1.16
-29.103,-52.956,1.87
-29.081,-53.836,2.94
-29.476,-51.421,0.45
-27.756,-54.482,2.8
-31.422,-52.178,3.01
-28.046,-54.681,2.94
-28.795,-52.037,6.29
-29.047,-55.15,3.27
-29.755,-57.088,0.71
-28.512,-50.934,1.39
-29.787,-52.184,1.28
-29.604,-52.683,5.22
-29.398,-51.254,0.85
-29.606,-52.192,3.36
-29.715,-52.506,2.46
-28.936,-51.549,2
-29.068,-51.859,4.13
-27.569,-52.02,6.42
-30.081,-51.023,1.13
-27.162,-53.405,3.94
-28.56,-52.748,1.87
-28.863,-51.533,1.71
-28.535,-52.154,2.99
-30.344,-53.883,1.14
-27.367,-53.49,1.27
-28.809,-51.79,5.28
-27.291,-53.702,1.52
-28.351,-54.496,5.05
-29.417,-51.765,5.76
-29.801,-50.044,1.65
-20.448,-52.878,2.06
-18.324,-53.706,1.71
-23.104,-55.226,7.7
-20.484,-55.807,0.64
-22.188,-52.718,0.98
-22.153,-53.771,1.93
-22.191,-55.948,3.75
-20.087,-51.094,3.37
-20.471,-55.787,1.42
-22.934,-55.635,2.35
-19.918,-54.364,2.07
-21.714,-52.422,0.69
-22.295,-53.271,1.44
-22.109,-56.521,3.16
-20.539,-56.715,0.74
-21.121,-56.482,1.26
-21.256,-52.037,1.48
-22.634,-54.822,2.41
-19.531,-54.044,0.79
-20.443,-54.646,0.94
-22.014,-57.024,3.77
-19.113,-51.734,2.49
-18.794,-52.623,1.97
-19.832,-54.829,2.48
-23.272,-55.529,10.77
-19.009,-57.653,0.98
-18.544,-53.129,1.6
-18.507,-54.76,1.53
-22.276,-54.165,1.7
-20.68,-55.296,0.4
-22.04,-54.613,0.71
-22.221,-54.806,2.39
-23.787,-54.284,3.15
-22.374,-54.514,1.55
0,0,1.53
-22.418,-54.233,1.23
-21.458,-56.114,1.41
-23.68,-54.561,1.95
-19.726,-51.93,1.41
-22.079,-54.789,0.87
-23.474,-54.185,1.1
-22.305,-53.815,1.04
-23.891,-54.404,17.62
-20.142,-54.399,1.09
-21.48,-56.138,1.34
-22.482,-54.303,1.28
-22.861,-54.603,7
-19.005,-57.602,0.6
-22.546,-55.15,3.3
-21.614,-55.168,1.13
-20.241,-56.378,0.17
-23.938,-54.271,1.79
-23.065,-54.191,0.96
-21.135,-55.83,0.33
-21.466,-54.384,0.15
-22.233,-53.343,0.68
-22.669,-53.86,2.68
-19.677,-51.191,3.27
-23.893,-55.431,20.56
-18.101,-54.552,0.62
-22.536,-55.726,1.27
-21.699,-57.883,1.1
-20.443,-53.759,2.81
-21.802,-54.546,2.13
-18.918,-54.844,0.6
-19.395,-54.566,0.95
-23.97,-55.036,3.07
-20.367,-51.419,1.23
-20.932,-54.961,0.88
-17.577,-54.758,0.96
-23.633,-55.016,12.94
-22.488,-53.351,1.03
-20.442,-54.86,0.24
-20.751,-51.678,1.21
-15.205,-56.366,0.24
-14.05,-52.159,1.68
-9.876,-56.086,0.8
-17.315,-53.215,2.85
-11.674,-51.388,0.78
-16.944,-53.528,2.7
-14.514,-56.483,0.71
-17.826,-53.282,1.3
-9.544,-57.449,0.48
-15.471,-58.353,1.91
-14.45,-56.846,1.02
-10.167,-59.459,1.33
-16.279,-55.958,0.99
-15.073,-57.181,1.51
-15.89,-52.257,1.73
-12.178,-51.506,2.2
-12.155,-57.979,2.51
-16.071,-57.679,1.28
-14.516,-52.895,1.22
-13.675,-57.892,1.11
-15.547,-55.169,1.05
-13.899,-59.148,2.71
-13.55,-52.166,1.7
-9.958,-55.832,1.54
-11.133,-58.603,1.85
-15.461,-55.75,1.81
-11.515,-54.891,0.92
-14.397,-50.996,1.35
-10.813,-55.455,0.37
-9.411,-59.023,1.5
-13.663,-59.786,1.68
-10.644,-51.569,1.23
-14.558,-59.572,0.81
-9.858,-58.414,1.09
-15.596,-56.097,0.79
-15.6,-57.922,0.68
-14.409,-56.446,0.72
-15.811,-54.918,0.8
-12.386,-54.92,0.47
-13.242,-53.08,3.07
-15.768,-58.356,0.53
-9.788,-54.91,0.39
-16.349,-53.758,0.83
0,0,1.39
-17.209,-54.15,0.84
-15.965,-54.968,0.5
-15.236,-56.489,0.31
-15.342,-58.866,0.81
-11.255,-57.52,1.09
-11.378,-58.741,1.83
-16.051,-54.884,0.39
-13.05,-55.911,1.2
-11.133,-54.597,0.6
-10.057,-54.933,1.32
-15.675,-58.096,1.41
-14.72,-56.328,0.65
-14.455,-56.803,2.61
-15.775,-56.346,0.42
-9.814,-57.862,2.09
-13.996,-51.792,1.28
-14.476,-59.609,2.17
-13.838,-56.084,1.13
-14.797,-57.288,0.73
-12.991,-55.255,3.71
-14.673,-52.353,1.68
-9.95,-55.198,0.52
-14.906,-53.018,1.47
-9.665,-56.477,0.85
-14.432,-54.051,1.44
-16.623,-54.474,0.79
-10.229,-54.983,0.33
-14.658,-54.774,1.37
-16.257,-56.623,0.85
-15.934,-52.317,1.45
-15.226,-59.335,0.79
-10.878,-51.633,0.45
-11.535,-57.414,0.74
-15.853,-58.46,1.82
-15.324,-57.228,1.55
-15.837,-54.389,2.32
-15.528,-54.346,1.66
-12.476,-52.378,0.71
-15.621,-58.176,0.91
-15.08,-58.466,1.59
-12.942,-51.824,1.27
-16.485,-52.692,1.55
-15.241,-58.116,0.61
-11.913,-55.226,0.71
-14.498,-57.002,1.35
-16.465,-54.255,1.33
-13.447,-56.721,0.9
-10.804,-52.744,0.99
-16.001,-54.921,0.97
-10.871,-49.504,0.79
-16.471,-54.636,1.12
-14.836,-56.428,0.45
-10.155,-52.392,2.05
-15.13,-58.127,1.3
-10.47,-50.503,2
-15.866,-56.077,0.13
-11.617,-50.669,1.45
-12.989,-58.764,1.27
-11.864,-55.504,1.38
-12.545,-55.711,1.08
-14.619,-57.486,1.3
-12.772,-56.554,1.02
-10.517,-55.231,0.44
-16.079,-53.553,1.83
-16.199,-52.556,3.47
-15.647,-56.133,0.69
-12.306,-55.317,2.21
-10.012,-51.116,1.75
-13.026,-57.074,0.03
-9.982,-57.535,1.26
-16.757,-49.438,2.12
-16.204,-48.707,1.4
-17.396,-50.377,0.45
-14.986,-47.784,0.17
-18.074,-48.762,1.41
-15.762,-48.282,0.55
-16.082,-48.507,1.11
-17.728,-49.48,0.93
-14.196,-49.339,1.53
-14.133,-47.51,0.13
-14.481,-46.492,2.08
-13.926,-49.297,1.11
-16.619,-51.094,2.87
-16.327,-48.953,0.98
-16.461,-49.962,2.19
-16.822,-49.245,0.81
-18.299,-51.145,3.19
-18.965,-51.926,1
-16.358,-49.681,0.91
-15.898,-52.251,1.67
-16.912,-49.451,0.92
-16.386,-51.56,2.86
-14.92,-51.083,1.19
-16.682,-50.465,3.49
-16.466,-49.758,1.6
-16.196,-52.545,1.09
-14.971,-48.916,1.26
-16.973,-48.953,1.8
-16.21,-52.172,0.92
-18.215,-49.742,1.02
-16.618,-48.963,0.3
-18.144,-49.044,2.43
-16.181,-50.431,1.51
-14.479,-46.408,1.07
-18.763,-50.942,1.43
-16.668,-50.647,4.08
-18.492,-49.475,1.88
-18.557,-51.131,1.48
-16.957,-51.81,1.12
-17.744,-48.626,1.55
-16.714,-49.002,1.37
-14.314,-49.152,0.77
-17.639,-47.782,1.89
-16.297,-49.088,0.63
-13.037,-46.772,0.4
-14.258,-49.658,1.43
-15.354,-49.708,1.21
-18.091,-50.201,1.26
-18.17,-47.942,0.76
-16.447,-49.494,0.86
-13.798,-47.458,1.26
-15.308,-49.598,1.01
-16.972,-49.776,0.57
-18.408,-52.549,0.88
-16.077,-47.925,0.44
-15.794,-48.776,0.87
-15.924,-48.809,0.99
-18.142,-48.562,0.62
-16.769,-47.614,0.65
-14.549,-49.969,1.61
-17.288,-49.381,1.06
-18.263,-48.151,1.25
-14.564,-46.177,2.02
-18.153,-47.562,0.73
-16.72,-52.319,0.47
-17.426,-49.665,4.23
-17.339,-49.931,1.22
-15.446,-50.361,1.75
-16.183,-50.78,2.06
-16.582,-50.305,0.83
-14.449,-47.05,1.41
-15.537,-47.334,0.86
-13.654,-48.882,0.75
-13.295,-46.393,1.41
-16.511,-49.024,1.16
-18.133,-48.085,0.91
-15.317,-49.117,1.19
-16.679,-49.254,0.99
-16.496,-49.426,1.14
-15.934,-50.14,1.29
-18.013,-49.357,1.44
-16.831,-49.532,0.96
-15.614,-50.024,1.24
-13.936,-46.48,0.67
-14.732,-49.702,1.27
-16.962,-49.229,1.17
-14.724,-49.465,1.83
-14.096,-46.632,1.79
-18.488,-49.987,1.47
-17.142,-49.987,0.21
-16.358,-49.496,1.52
-17.722,-48.16,1.83
-15.17,-49.671,2.79
-16.442,-51.118,1.03
-16.318,-50.908,1.15
-16.02,-49.81,1.11
-15.919,-49.604,0.49
-15.758,-49.634,2.27
-19.067,-51.544,1.64
-14.951,-49.549,0.48
-15.823,-50.613,0.26
-15.562,-49.949,0.45
-18.769,-51.348,2.6
-16.201,-49.608,0.56
-18.42,-49.218,1.03
-15.757,-49.334,1.23
-17.881,-51.714,1.09
-17.805,-49.614,1.83
-15.865,-50.868,1.14
-16.619,-48.744,0.98
-16.253,-47.95,1.07
-14.488,-46.113,0.38
-17.971,-50.339,1.26
-13.533,-48.22,0.2
-17.569,-52.551,2.27
-13.256,-46.901,1.77
-16.008,-51.397,2.58
-17.444,-51.175,0.19
-17.732,-49.101,1.71
-15.321,-50.057,5.3
-16.127,-50.215,0.63
-14.745,-50.571,1.01
-13.776,-50.281,0.62
-16.582,-49.882,0.48
-16.406,-49.219,1.01
-14.474,-48.46,1.24
-18.059,-48.255,1.62
-14.099,-50.327,0.28
-15.143,-49.571,0.49
-14.289,-49.389,1.58
-16.371,-49.323,1.16
-16.034,-50.711,2.73
-16.059,-48.039,0.23
-17.031,-48.296,1.69
-16.22,-49.193,1.08
-18.234,-47.839,1.15
-15.16,-48.284,0.56
-16.805,-49.926,0.6
-17.324,-48.424,3.12
-16.796,-50.165,0.95
-18.177,-49.354,1.33
-18.916,-50.654,1.68
-16.948,-50.449,1.28
-17.529,-52.064,1.06
-16.095,-49.338,1.4
-14.764,-49.578,2.52
-17.303,-49.018,1.96
-16.427,-51.822,0.91
-15.852,-48.959,0.98
-17.301,-48.28,1.23
-15.453,-47.614,1.04
-17.526,-49.449,1.56
-13.441,-49.149,0.95
-17.354,-52.679,1.04
-14.093,-46.369,1.04
-17.251,-49.244,4.05
-18.448,-50.452,0.62
-15.315,-49.584,1.26
-15.447,-49.51,1.01
-17.798,-50.928,1.15
-15.164,-49.803,1.51
-16.198,-50.314,0.4
-16.574,-49.694,1.33
-17.316,-48.482,3.57
-15.769,-51.106,1.8
-17.814,-50.597,1
-15.298,-49.427,4.39
-17.326,-53.205,0.24
-15.135,-49.12,2.72
-16.085,-49.494,1.36
-13.714,-49.015,1.09
-14.438,-49.706,2.14
-17.561,-50.634,1.09
-16.484,-49.311,1.44
-15.94,-48.255,0.69
-16.525,-50.372,1.72
-14.863,-49.329,0.59
-13.275,-50.163,2.32
-17.059,-48.663,2.04
-15.35,-49.818,1.44
-18.991,-50.544,1.57
-16.708,-49.093,0.66
-18.306,-51.962,2.13
-16.659,-48.608,1.85
-14.474,-46.483,1.93
-16.395,-49.08,1.13
-18.354,-47.783,1.57
-16.649,-49.489,1.02
-16.614,-50.134,0.79
-14.285,-49.922,3.99
-14.525,-49.141,1
-15.498,-49.688,1.09
-17.464,-48.203,4.82
-16.066,-47.979,0.61
-17.045,-49.631,1.49
-16.742,-48.516,1.91
-17.735,-49.806,0.61
-15.038,-47.059,1.88
-15.457,-48.889,0.64
-15.78,-47.93,0.9
